Library,Variant,Operation,from_level,to_level,from_label,to_label,from_E,to_E,from_per_element,to_per_element,W_ratio,E_ratio
STJRefGen,All,Deserialize,8,15,D8,D15,573.848,1068.5826666666667,71.731,71.23884444444444,1.875,1.862135385444694
STJRefGen,All,Deserialize,15,25,D15,D25,1068.5826666666667,1818.2951724137931,71.23884444444444,72.73180689655173,1.6666666666666667,1.7015952336993985
STJRefGen,All,Deserialize,25,40,D25,D40,1818.2951724137931,2914.5426666666667,72.73180689655173,72.86356666666667,1.6,1.6028985342339117
STJRefGen,All,Serialize,1,2,D1,D2,34.44266666666667,72.952,34.44266666666667,36.476,2,2.1180706100960047
STJRefGen,All,Serialize,2,4,D2,D4,72.952,135.75333333333333,36.476,33.93833333333333,2,1.8608582812442884
STJRefGen,All,Serialize,4,8,D4,D8,135.75333333333333,269.1573333333333,33.93833333333333,33.644666666666666,2,1.982694102047832
STJRefGen,All,Serialize,8,15,D8,D15,269.1573333333333,519.2546666666667,33.644666666666666,34.616977777777784,1.875,1.9291863990330318
STJRefGen,All,Serialize,15,25,D15,D25,519.2546666666667,829.2646666666667,34.616977777777784,33.170586666666665,1.6666666666666667,1.5970288182292054
STJRefGen,All,Serialize,25,40,D25,D40,829.2646666666667,1792.0446666666667,33.170586666666665,44.801116666666665,1.6,2.161004488313743
STJSrcGen,All,Deserialize,1,2,D1,D2,70.91733333333333,140.59466666666665,70.91733333333333,70.29733333333333,2,1.982514852974355
STJSrcGen,All,Deserialize,2,4,D2,D4,140.59466666666665,289.4506666666667,70.29733333333333,72.36266666666667,2,2.0587599339946516
STJSrcGen,All,Deserialize,4,8,D4,D8,289.4506666666667,564.708,72.36266666666667,70.5885,2,1.9509645857900941
STJSrcGen,All,Deserialize,8,15,D8,D15,564.708,1089.6153333333334,70.5885,72.64102222222223,1.875,1.929519917078089
STJSrcGen,All,Deserialize,15,25,D15,D25,1089.6153333333334,1776.1246666666666,72.64102222222223,71.04498666666666,1.6666666666666667,1.6300474234638156
STJSrcGen,All,Deserialize,25,40,D25,D40,1776.1246666666666,2874.1466666666665,71.04498666666666,71.85366666666667,1.6,1.6182122351021155
STJSrcGen,All,Serialize,1,2,D1,D2,29.518666666666668,53.73133333333333,29.518666666666668,26.865666666666666,2,1.820249333754912
STJSrcGen,All,Serialize,2,4,D2,D4,53.73133333333333,104.86999999999999,26.865666666666666,26.217499999999998,2,1.9517475836569598
STJSrcGen,All,Serialize,4,8,D4,D8,104.86999999999999,202.31733333333332,26.217499999999998,25.289666666666665,2,1.929220304503989
STJSrcGen,All,Serialize,8,15,D8,D15,202.31733333333332,388.47133333333335,25.289666666666665,25.89808888888889,1.875,1.9201090036773916
STJSrcGen,All,Serialize,15,25,D15,D25,388.47133333333335,629.1486666666667,25.89808888888889,25.16594666666667,1.6666666666666667,1.6195497908897611
STJSrcGen,All,Serialize,25,40,D25,D40,629.1486666666667,1036.864,25.16594666666667,25.9216,1.6,1.6480429108965235
Newtonsoft,All,Deserialize,1,2,D1,D2,136.69466666666668,276.434,136.69466666666668,138.217,2,2.022273485432253
Newtonsoft,All,Deserialize,2,4,D2,D4,276.434,568.366,138.217,142.0915,2,2.05606401528032
Newtonsoft,All,Deserialize,4,8,D4,D8,568.366,1132.4926666666665,142.0915,141.56158333333332,2,1.9925411911808
Newtonsoft,All,Deserialize,8,15,D8,D15,1132.4926666666665,2111.8036,141.56158333333332,140.78690666666668,1.875,1.8647393154569363
Newtonsoft,All,Deserialize,15,25,D15,D25,2111.8036,3456.481333333333,140.78690666666668,138.25925333333333,1.6666666666666667,1.6367437451727673
Newtonsoft,All,Deserialize,25,40,D25,D40,3456.481333333333,5020.322666666667,138.25925333333333,125.50806666666668,1.6,1.452437372727024
Newtonsoft,All,Serialize,1,2,D1,D2,88.45866666666666,173.44733333333335,88.45866666666666,86.72366666666667,2,1.960772639575546
Newtonsoft,All,Serialize,2,4,D2,D4,173.44733333333335,341.71933333333334,86.72366666666667,85.42983333333333,2,1.9701619319601338
Newtonsoft,All,Serialize,4,8,D4,D8,341.71933333333334,652.79,85.42983333333333,81.59875,2,1.9103104106879134
Newtonsoft,All,Serialize,8,15,D8,D15,652.79,1210.9046666666666,81.59875,80.72697777777778,1.875,1.8549681622982377
Newtonsoft,All,Serialize,15,25,D15,D25,1210.9046666666666,2006.1333333333334,80.72697777777778,80.24533333333333,1.6666666666666667,1.6567227698079179
Newtonsoft,All,Serialize,25,40,D25,D40,2006.1333333333334,3254.87,80.24533333333333,81.37174999999999,1.6,1.6224594576631661
