Library,Variant,Operation,DimLabel,n,sw_stat,sw_p_value,normal,Dimension
Utf8Json,Escape,Deserialize,E50,15,0.5034066718114218,3.7474188317966605e-06,FALSE,string_composition
Utf8Json,Escape,Deserialize,E100,29,0.5079809201797509,9.454922392904308e-9,FALSE,string_composition
Utf8Json,Escape,Serialize,A0,15,0.707608123739039,3.0006943131500826e-4,FALSE,string_composition
Utf8Json,Escape,Serialize,E5,15,0.8758338609415587,0.041136752120310587,FALSE,string_composition
Utf8Json,Escape,Serialize,E10,15,0.9322251424983113,0.29451365407186647,TRUE,string_composition
Utf8Json,Escape,Serialize,E25,15,0.7038364336698978,2.732132045923259e-4,FALSE,string_composition
Utf8Json,Escape,Serialize,E50,15,0.8902929510645751,0.06774698525333625,TRUE,string_composition
Utf8Json,Escape,Serialize,E100,15,0.641851101312773,6.335950305341433e-5,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,A0,15,0.5626412174361589,1.1793218631599597e-5,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,UE5,15,0.4920525730921914,3.0363960989020603e-6,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,UE10,15,0.5012121305877633,3.5972867238410322e-6,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,UE25,15,0.49996502994605707,3.51483397234176e-6,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,UE50,15,0.7516558213958704,9.398067555617192e-4,FALSE,string_composition
Utf8Json,UnicodeEscape,Deserialize,UE100,15,0.6837751707850057,1.6755598979118432e-4,FALSE,string_composition
Utf8Json,UnicodeEscape,Serialize,A0,15,0.707608123739039,3.0006943131500826e-4,FALSE,string_composition
Utf8Json,UnicodeEscape,Serialize,UE5,15,0.9157917999762075,0.16611760973724923,TRUE,string_composition
Utf8Json,UnicodeEscape,Serialize,UE10,15,0.832960863548249,0.010055640656134974,FALSE,string_composition
Utf8Json,UnicodeEscape,Serialize,UE25,100,0.35563696706850934,5.931458658244859e-19,FALSE,string_composition
Utf8Json,UnicodeEscape,Serialize,UE50,15,0.6696653240001462,1.1992462979483214e-4,FALSE,string_composition
Utf8Json,UnicodeEscape,Serialize,UE100,15,0.9401255168390484,0.3839511434944535,TRUE,string_composition
STJRefGen,Unicode,Deserialize,A0,15,0.7568479362447442,0.0010816888497391954,FALSE,string_composition
STJRefGen,Unicode,Deserialize,U5,15,0.7351899402557754,6.069575805084936e-4,FALSE,string_composition
STJRefGen,Unicode,Deserialize,U10,15,0.6732751354393218,1.305443815705495e-4,FALSE,string_composition
STJRefGen,Unicode,Deserialize,U25,15,0.6964989449347638,2.2804405893326972e-4,FALSE,string_composition
STJRefGen,Unicode,Deserialize,U50,15,0.7716146473322586,0.0016256452291666347,FALSE,string_composition
STJRefGen,Unicode,Deserialize,U100,15,0.6350355491991209,5.441040085815326e-5,FALSE,string_composition
STJRefGen,Unicode,Serialize,A0,15,0.9189779157301242,0.18583812838576572,TRUE,string_composition
STJRefGen,Unicode,Serialize,U5,15,0.7555297447533114,0.0010436237279318546,FALSE,string_composition
STJRefGen,Unicode,Serialize,U10,15,0.6556125293016044,8.658161301541301e-5,FALSE,string_composition
STJRefGen,Unicode,Serialize,U25,15,0.7982260466650729,0.003488868699042566,FALSE,string_composition
STJRefGen,Unicode,Serialize,U50,15,0.7560653307077692,0.0010589143094541272,FALSE,string_composition
STJRefGen,Unicode,Serialize,U100,15,0.7500836979016461,9.008728688682056e-4,FALSE,string_composition
STJRefGen,Escape,Deserialize,A0,15,0.7568479362447442,0.0010816888497391954,FALSE,string_composition
STJRefGen,Escape,Deserialize,E5,15,0.5450323237053774,8.312223306236784e-6,FALSE,string_composition
STJRefGen,Escape,Deserialize,E10,15,0.6005514317539162,2.5762958919041382e-5,FALSE,string_composition
STJRefGen,Escape,Deserialize,E25,15,0.6571186508055107,8.962761291385853e-5,FALSE,string_composition
STJRefGen,Escape,Deserialize,E50,15,0.7673337191962095,0.0014428802696302835,FALSE,string_composition
STJRefGen,Escape,Deserialize,E100,15,0.8486793078006689,0.016635036755956324,FALSE,string_composition
STJRefGen,Escape,Serialize,A0,15,0.9189779157301242,0.18583812838576572,TRUE,string_composition
STJRefGen,Escape,Serialize,E5,15,0.8370811288632753,0.011456895462859404,FALSE,string_composition
STJRefGen,Escape,Serialize,E10,15,0.6825054674938117,1.6253768975393832e-4,FALSE,string_composition
STJRefGen,Escape,Serialize,E25,15,0.7785638572184765,0.0019769902601724032,FALSE,string_composition
STJRefGen,Escape,Serialize,E50,15,0.7570167725652297,0.001086670404029103,FALSE,string_composition
STJRefGen,Escape,Serialize,E100,15,0.5649945913117517,1.2365178773797441e-5,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,A0,15,0.7568479362447442,0.0010816888497391954,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE5,15,0.6804489918272763,1.5474711860181888e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE10,15,0.6637390336671312,1.0443941237902782e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE25,15,0.8579340501687382,0.022535457358866307,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE50,15,0.8298013310266088,0.009104877491707002,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE100,15,0.7709582103836392,0.0015960859594475738,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,A0,15,0.9189779157301242,0.18583812838576572,TRUE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE5,15,0.707544256431691,2.995918999918272e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE10,15,0.738672851366194,6.650497840449643e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE25,15,0.8110677822046093,0.005116608746001613,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE50,15,0.8717190626565484,0.03576296012767471,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE100,15,0.5353338782607691,6.87858708764859e-6,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U5,15,0.6517489707887432,7.9261860448518e-5,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U10,15,0.7001689181376873,0.00024954746503613783,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U25,15,0.7334533740963816,5.800400708380553e-4,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U50,15,0.9117110148609242,0.14384213116641148,TRUE,string_composition
STJSrcGen,Unicode,Deserialize,U100,15,0.724076881826709,4.551188186633371e-4,FALSE,string_composition
STJSrcGen,Unicode,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U5,15,0.6926122243098773,2.0741109467082132e-4,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U10,15,0.7998556125240638,0.003660625825385944,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U25,15,0.6248001677372941,4.341257702110713e-5,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U50,15,0.6301381363402093,4.8817447127859596e-5,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U100,15,0.9007966517846445,0.09787815450204745,TRUE,string_composition
STJSrcGen,Escape,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E5,15,0.4699842704048327,2.033282694057102e-6,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E10,15,0.6843246032090312,1.6977857892323944e-4,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E25,15,0.6596276539672044,9.495864080730793e-5,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E50,15,0.8071731488019207,0.004550954865399827,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E100,15,0.7338908070339194,5.866981195255937e-4,FALSE,string_composition
STJSrcGen,Escape,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,Escape,Serialize,E5,15,0.8137867652268964,0.005555663841262347,FALSE,string_composition
STJSrcGen,Escape,Serialize,E10,15,0.6977600513619671,2.35201187214293e-4,FALSE,string_composition
STJSrcGen,Escape,Serialize,E25,15,0.845622960842322,0.015065751354209855,FALSE,string_composition
STJSrcGen,Escape,Serialize,E50,15,0.9021956430315112,0.10281967444174409,TRUE,string_composition
STJSrcGen,Escape,Serialize,E100,15,0.6917163211262696,2.0294374918825717e-4,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE5,15,0.5711968206902387,1.4018896820944906e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE10,15,0.5853169430750202,1.8729181256502364e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE25,15,0.9435425630514538,0.4290082825441494,TRUE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE50,15,0.7904281955581102,0.002777971034433686,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE100,15,0.8288774205926922,0.008845271803123264,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE5,15,0.8112714443900952,0.005148179082076502,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE10,15,0.6084808384420841,3.0495939633780894e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE25,15,0.7986077135799967,0.0035283110450420882,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE50,15,0.7293377238243922,5.212063169925121e-4,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE100,15,0.7908450086777562,0.002811766621082803,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U5,15,0.729533649578098,5.238575429809624e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U10,15,0.7255295448195203,4.724222351048239e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U25,15,0.7526470896671217,9.652765919558456e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U50,15,0.7035111793400199,2.710205769344497e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U100,15,0.44862482268913007,1.3923680604299334e-6,FALSE,string_composition
Newtonsoft,Unicode,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U5,15,0.652068679045449,7.984174939428676e-5,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U10,15,0.6564885950364955,8.833969171580786e-5,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U25,15,0.7170810608201181,3.8076049632362424e-4,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U50,15,0.7527837716686969,9.688459555898181e-4,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U100,15,0.5718755127709088,1.42136743974268e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E5,15,0.6062307778332268,2.9065269263813158e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E10,15,0.6822880947506595,1.616947649900488e-4,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E25,15,0.6101778612545975,3.162457602962123e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E50,15,0.5983363977499887,2.4585548944434277e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E100,15,0.7586585646417314,0.001136409361866147,FALSE,string_composition
Newtonsoft,Escape,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,Escape,Serialize,E5,15,0.7077401285732953,3.0105900018646885e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E10,15,0.6730052933595877,1.297168141513679e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E25,15,0.6829199524819602,1.6415800195796634e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E50,15,0.6131976493938527,3.374455969783605e-5,FALSE,string_composition
Newtonsoft,Escape,Serialize,E100,15,0.6296961820075676,4.8343795218155276e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE5,15,0.6900297581671099,1.9481018102245117e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE10,15,0.7499127703020199,8.967448250701809e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE25,100,0.25293189901559254,3.0070652934060724e-20,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE50,15,0.6799677224765897,1.529821075359601e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE100,15,0.8270999942218686,0.00836771743503529,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE5,15,0.6250177611610888,4.3619941651716905e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE10,15,0.5850911519298208,1.864181242469328e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE25,15,0.6098126783466886,3.137799712293295e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE50,15,0.8080929958242626,0.004678258295619835,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE100,15,0.7529769781565383,9.739154848614466e-4,FALSE,string_composition
