Library,Variant,Operation,DimLabel,n,sw_stat,sw_p_value,normal,Dimension
Utf8Json,Float,Serialize,F7,15,0.5485087662670599,8.900948584920353e-6,FALSE,numeric
Utf8Json,Float,Serialize,F10,15,0.8349505559763363,0.010708099041457001,FALSE,numeric
STJRefGen,Integer,Deserialize,I2,15,0.629755925462168,4.840753601159744e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I3,15,0.6186728177205817,3.7984509106300866e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I5,15,0.6140099858041013,3.434035621282605e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I7,15,0.580939976521313,1.7110599202544184e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I10,15,0.6848577642326106,1.719654593234976e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I2,15,0.6059423284366657,2.8887102795015975e-5,FALSE,numeric
STJRefGen,Integer,Serialize,I3,15,0.7990704677781315,0.003576772005819413,FALSE,numeric
STJRefGen,Integer,Serialize,I5,15,0.6983946860304022,2.3889329714290412e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I7,15,0.7325617658748056,5.667177125962953e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I10,15,0.697483259125645,2.336100200500516e-4,FALSE,numeric
STJRefGen,Float,Deserialize,F2,15,0.7193564982456595,4.0341079204093223e-4,FALSE,numeric
STJRefGen,Float,Deserialize,F3,15,0.6600842911911631,9.596477206426513e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F5,15,0.6201115813227984,3.919055590919501e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F7,15,0.601724068281646,2.6410485885879653e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F10,15,0.7702645231092942,0.0015654719064781947,FALSE,numeric
STJRefGen,Float,Serialize,F2,15,0.5682214285527709,1.31979434900406e-5,FALSE,numeric
STJRefGen,Float,Serialize,F3,15,0.6218819238537909,4.07308626355093e-5,FALSE,numeric
STJRefGen,Float,Serialize,F5,15,0.6060709405795339,2.8966398354879763e-5,FALSE,numeric
STJRefGen,Float,Serialize,F7,15,0.6645170026183278,1.0634445632298876e-4,FALSE,numeric
STJRefGen,Float,Serialize,F10,16,0.5915669856169377,1.3492766107669249e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I2,15,0.7065859061573813,2.925230061658192e-4,FALSE,numeric
STJSrcGen,Integer,Deserialize,I3,15,0.6569966508268889,8.937667242426882e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I5,15,0.6384111489703137,5.8661147991763355e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I7,15,0.6336347073180963,5.2743964974550413e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I10,15,0.6151634523348785,3.520569851013682e-5,FALSE,numeric
STJSrcGen,Integer,Serialize,I2,15,0.7015043170602052,2.579007409318738e-4,FALSE,numeric
STJSrcGen,Integer,Serialize,I3,15,0.6918296312806262,2.035030413068466e-4,FALSE,numeric
STJSrcGen,Integer,Serialize,I5,15,0.6516531721094135,7.908897651382385e-5,FALSE,numeric
STJSrcGen,Integer,Serialize,I7,15,0.803849017776787,0.0041208230265642664,FALSE,numeric
STJSrcGen,Integer,Serialize,I10,15,0.7119330936037391,3.3437701078775476e-4,FALSE,numeric
STJSrcGen,Float,Deserialize,F2,15,0.8135682925305439,0.005518944207885051,FALSE,numeric
STJSrcGen,Float,Deserialize,F3,15,0.6416082960298162,6.301504894361157e-5,FALSE,numeric
STJSrcGen,Float,Deserialize,F5,15,0.49098415554945063,2.977303941104768e-6,FALSE,numeric
STJSrcGen,Float,Deserialize,F7,15,0.5731160853918875,1.4577197475391667e-5,FALSE,numeric
STJSrcGen,Float,Deserialize,F10,15,0.78378868579079,0.0022942635256551144,FALSE,numeric
STJSrcGen,Float,Serialize,F2,15,0.8471063380499245,0.015806835602210623,FALSE,numeric
STJSrcGen,Float,Serialize,F3,15,0.8509746705589429,0.017927033883555103,FALSE,numeric
STJSrcGen,Float,Serialize,F5,15,0.8096604069157229,0.004904006352665239,FALSE,numeric
STJSrcGen,Float,Serialize,F7,15,0.8725320984808475,0.03676322056702981,FALSE,numeric
STJSrcGen,Float,Serialize,F10,15,0.8982494692028982,0.08949394931065088,TRUE,numeric
Newtonsoft,Integer,Deserialize,I2,15,0.6203919318246723,3.9430278980434545e-5,FALSE,numeric
Newtonsoft,Integer,Deserialize,I3,15,0.7255337218464908,4.72472991168349e-4,FALSE,numeric
Newtonsoft,Integer,Deserialize,I5,15,0.7946498091694165,0.0031413358971035432,FALSE,numeric
Newtonsoft,Integer,Deserialize,I7,15,0.47963379282205887,2.4199358377100446e-6,FALSE,numeric
Newtonsoft,Integer,Deserialize,I10,15,0.6041640277467242,2.7814102646955177e-5,FALSE,numeric
Newtonsoft,Integer,Serialize,I2,15,0.6951588413306697,2.2069274396554025e-4,FALSE,numeric
Newtonsoft,Integer,Serialize,I3,15,0.7339481275505861,5.875766103660786e-4,FALSE,numeric
Newtonsoft,Integer,Serialize,I5,15,0.6503326129803908,7.674638566634298e-5,FALSE,numeric
Newtonsoft,Integer,Serialize,I7,15,0.5413022002818273,7.726373651432098e-6,FALSE,numeric
Newtonsoft,Integer,Serialize,I10,15,0.6761246006935914,1.3963548895267676e-4,FALSE,numeric
Newtonsoft,Float,Deserialize,F2,15,0.814516804967432,0.005680264321344717,FALSE,numeric
Newtonsoft,Float,Deserialize,F3,15,0.5759271808364291,1.5438097729029273e-5,FALSE,numeric
Newtonsoft,Float,Deserialize,F5,15,0.6657542898709505,1.0945105316178157e-4,FALSE,numeric
Newtonsoft,Float,Deserialize,F7,15,0.6556084767606123,8.657356771851372e-5,FALSE,numeric
Newtonsoft,Float,Deserialize,F10,15,0.8814829234754508,0.04992794616828192,FALSE,numeric
Newtonsoft,Float,Serialize,F2,15,0.6972078262381631,2.3203807159337506e-4,FALSE,numeric
Newtonsoft,Float,Serialize,F3,15,0.5730372999756548,1.4553819014263167e-5,FALSE,numeric
Newtonsoft,Float,Serialize,F5,15,0.9054488979581685,0.11531411280771905,TRUE,numeric
Newtonsoft,Float,Serialize,F7,15,0.7022488354735619,2.6268711100669987e-4,FALSE,numeric
Newtonsoft,Float,Serialize,F10,15,0.6411782926648542,6.240992004806354e-5,FALSE,numeric
